role,label,score,stage_rel,source_rel
test_normal,0,1.8995636701583862,test/good/test_normal__test__good__2_51.bmp,test/good/2_51.bmp
test_normal,0,2.1973328590393066,test/good/test_normal__test__good__3_70.bmp,test/good/3_70.bmp
test_normal,0,1.7185831665992737,test/good/test_normal__test__good__2_134.bmp,test/good/2_134.bmp
test_normal,0,2.773461401462555,test/good/test_normal__test__good__3_115.bmp,test/good/3_115.bmp
test_normal,0,1.967237651348114,test/good/test_normal__test__good__2_861.bmp,test/good/2_861.bmp
test_normal,0,1.9152605533599854,test/good/test_normal__test__good__1_77.bmp,test/good/1_77.bmp
test_normal,0,1.8059739172458649,test/good/test_normal__test__good__2_823.bmp,test/good/2_823.bmp
test_normal,0,1.9177314639091492,test/good/test_normal__test__good__2_99.bmp,test/good/2_99.bmp
test_normal,0,1.7895589470863342,test/good/test_normal__test__good__1_841.bmp,test/good/1_841.bmp
test_normal,0,1.9523016512393951,test/good/test_normal__test__good__2_771.bmp,test/good/2_771.bmp
test_normal,0,2.0178479850292206,test/good/test_normal__test__good__2_647.bmp,test/good/2_647.bmp
test_normal,0,2.097910165786743,test/good/test_normal__test__good__2_646.bmp,test/good/2_646.bmp
test_normal,0,1.577930599451065,test/good/test_normal__test__good__1_674.bmp,test/good/1_674.bmp
test_normal,0,2.1029870808124542,test/good/test_normal__test__good__2_725.bmp,test/good/2_725.bmp
test_normal,0,1.6484911441802979,test/good/test_normal__test__good__1_819.bmp,test/good/1_819.bmp
test_normal,0,2.063708245754242,test/good/test_normal__test__good__1_70.bmp,test/good/1_70.bmp
test_normal,0,1.8699556589126587,test/good/test_normal__test__good__1_716.bmp,test/good/1_716.bmp
test_normal,0,1.8661564588546753,test/good/test_normal__test__good__1_648.bmp,test/good/1_648.bmp
test_normal,0,1.639609694480896,test/good/test_normal__test__good__1_708.bmp,test/good/1_708.bmp
test_normal,0,1.9366936683654785,test/good/test_normal__test__good__4_124.bmp,test/good/4_124.bmp
test_normal,0,1.916973054409027,test/good/test_normal__test__good__2_802.bmp,test/good/2_802.bmp
test_normal,0,2.2502110600471497,test/good/test_normal__test__good__4_84.bmp,test/good/4_84.bmp
test_normal,0,1.7964736223220825,test/good/test_normal__test__good__1_872.bmp,test/good/1_872.bmp
test_normal,0,2.031084895133972,test/good/test_normal__test__good__1_826.bmp,test/good/1_826.bmp
test_normal,0,1.895038902759552,test/good/test_normal__test__good__2_821.bmp,test/good/2_821.bmp
test_normal,0,1.9902331829071045,test/good/test_normal__test__good__2_807.bmp,test/good/2_807.bmp
test_normal,0,1.7449270188808441,test/good/test_normal__test__good__1_816.bmp,test/good/1_816.bmp
calib_normal,0,1.7641550600528717,test/good/calib_normal__train__good__2_856.bmp,train/good/2_856.bmp
calib_normal,0,1.810700237751007,test/good/calib_normal__train__good__2_686.bmp,train/good/2_686.bmp
test_normal,0,1.7479507625102997,test/good/test_normal__test__good__1_700.bmp,test/good/1_700.bmp
calib_normal,0,1.7292991280555725,test/good/calib_normal__train__good__2_811.bmp,train/good/2_811.bmp
calib_normal,0,1.8403212428092957,test/good/calib_normal__train__good__1_775.bmp,train/good/1_775.bmp
calib_normal,0,2.1157661080360413,test/good/calib_normal__train__good__3_64.bmp,train/good/3_64.bmp
test_normal,0,2.075016677379608,test/good/test_normal__test__good__3_106.bmp,test/good/3_106.bmp
calib_normal,0,2.2904428243637085,test/good/calib_normal__train__good__3_128.bmp,train/good/3_128.bmp
test_normal,0,1.8385502696037292,test/good/test_normal__test__good__1_931.bmp,test/good/1_931.bmp
calib_normal,0,1.927432894706726,test/good/calib_normal__train__good__2_122.bmp,train/good/2_122.bmp
calib_normal,0,2.254008650779724,test/good/calib_normal__train__good__3_127.bmp,train/good/3_127.bmp
test_normal,0,1.930715650320053,test/good/test_normal__test__good__2_667.bmp,test/good/2_667.bmp
test_normal,0,1.667094349861145,test/good/test_normal__test__good__1_836.bmp,test/good/1_836.bmp
test_normal,0,1.946316659450531,test/good/test_normal__test__good__2_827.bmp,test/good/2_827.bmp
test_normal,0,1.6932281255722046,test/good/test_normal__test__good__1_676.bmp,test/good/1_676.bmp
calib_normal,0,2.0516063570976257,test/good/calib_normal__train__good__2_79.bmp,train/good/2_79.bmp
test_normal,0,2.6396705508232117,test/good/test_normal__test__good__3_77.bmp,test/good/3_77.bmp
test_normal,0,1.950157880783081,test/good/test_normal__test__good__2_805.bmp,test/good/2_805.bmp
test_normal,0,1.75819131731987,test/good/test_normal__test__good__1_683.bmp,test/good/1_683.bmp
test_normal,0,1.9734320938587189,test/good/test_normal__test__good__2_694.bmp,test/good/2_694.bmp
test_normal,0,1.906149297952652,test/good/test_normal__test__good__1_693.bmp,test/good/1_693.bmp
calib_normal,0,1.6772913336753845,test/good/calib_normal__train__good__1_936.bmp,train/good/1_936.bmp
test_normal,0,1.8426837921142578,test/good/test_normal__test__good__1_952.bmp,test/good/1_952.bmp
test_normal,0,1.745455414056778,test/good/test_normal__test__good__2_662.bmp,test/good/2_662.bmp
calib_normal,0,1.9133685231208801,test/good/calib_normal__train__good__4_86.bmp,train/good/4_86.bmp
test_normal,0,1.5363680124282837,test/good/test_normal__test__good__1_124.bmp,test/good/1_124.bmp
calib_normal,0,1.962746262550354,test/good/calib_normal__train__good__2_750.bmp,train/good/2_750.bmp
test_normal,0,1.726427972316742,test/good/test_normal__test__good__1_940.bmp,test/good/1_940.bmp
test_normal,0,2.383339583873749,test/good/test_normal__test__good__1_110.bmp,test/good/1_110.bmp
test_normal,0,2.5466970205307007,test/good/test_normal__test__good__3_89.bmp,test/good/3_89.bmp
test_normal,0,1.7878798246383667,test/good/test_normal__test__good__1_904.bmp,test/good/1_904.bmp
test_normal,0,2.1089674532413483,test/good/test_normal__test__good__1_698.bmp,test/good/1_698.bmp
test_normal,0,2.1597447991371155,test/good/test_normal__test__good__1_630.bmp,test/good/1_630.bmp
test_normal,0,1.6386029124259949,test/good/test_normal__test__good__1_827.bmp,test/good/1_827.bmp
test_normal,0,2.0116292238235474,test/good/test_normal__test__good__2_838.bmp,test/good/2_838.bmp
test_normal,0,2.0574544072151184,test/good/test_normal__test__good__2_73.bmp,test/good/2_73.bmp
test_normal,0,1.6841695308685303,test/good/test_normal__test__good__1_65.bmp,test/good/1_65.bmp
calib_normal,0,0.9197414219379425,test/good/calib_normal__train__good__1_119.bmp,train/good/1_119.bmp
test_normal,0,1.6739394664764404,test/good/test_normal__test__good__1_769.bmp,test/good/1_769.bmp
test_normal,0,2.0349777340888977,test/good/test_normal__test__good__4_98.bmp,test/good/4_98.bmp
test_normal,0,1.7222480177879333,test/good/test_normal__test__good__1_709.bmp,test/good/1_709.bmp
test_normal,0,2.105640470981598,test/good/test_normal__test__good__2_701.bmp,test/good/2_701.bmp
test_normal,0,1.5160404741764069,test/good/test_normal__test__good__1_928.bmp,test/good/1_928.bmp
test_normal,0,1.7150200307369232,test/good/test_normal__test__good__1_884.bmp,test/good/1_884.bmp
calib_normal,0,1.5244535207748413,test/good/calib_normal__train__good__1_941.bmp,train/good/1_941.bmp
calib_normal,0,1.7809469997882843,test/good/calib_normal__train__good__1_748.bmp,train/good/1_748.bmp
test_normal,0,1.8891043066978455,test/good/test_normal__test__good__1_877.bmp,test/good/1_877.bmp
test_normal,0,1.722934067249298,test/good/test_normal__test__good__1_646.bmp,test/good/1_646.bmp
test_normal,0,2.319738358259201,test/good/test_normal__test__good__2_627.bmp,test/good/2_627.bmp
calib_normal,0,1.7986594140529633,test/good/calib_normal__train__good__1_848.bmp,train/good/1_848.bmp
test_normal,0,1.8687143325805664,test/good/test_normal__test__good__2_665.bmp,test/good/2_665.bmp
test_normal,0,1.7014226019382477,test/good/test_normal__test__good__1_879.bmp,test/good/1_879.bmp
test_normal,0,1.8259745836257935,test/good/test_normal__test__good__4_123.bmp,test/good/4_123.bmp
calib_normal,0,1.8493481874465942,test/good/calib_normal__train__good__3_76.bmp,train/good/3_76.bmp
calib_normal,0,2.0889978408813477,test/good/calib_normal__train__good__4_47.bmp,train/good/4_47.bmp
test_normal,0,1.6475746631622314,test/good/test_normal__test__good__1_837.bmp,test/good/1_837.bmp
test_normal,0,2.04115492105484,test/good/test_normal__test__good__4_130.bmp,test/good/4_130.bmp
test_normal,0,1.8473066091537476,test/good/test_normal__test__good__1_668.bmp,test/good/1_668.bmp
test_normal,0,1.8164430558681488,test/good/test_normal__test__good__1_658.bmp,test/good/1_658.bmp
calib_normal,0,2.084356963634491,test/good/calib_normal__train__good__4_97.bmp,train/good/4_97.bmp
test_normal,0,2.0060777068138123,test/good/test_normal__test__good__3_120.bmp,test/good/3_120.bmp
test_normal,0,2.064783215522766,test/good/test_normal__test__good__4_61.bmp,test/good/4_61.bmp
test_normal,0,2.035667896270752,test/good/test_normal__test__good__3_73.bmp,test/good/3_73.bmp
test_normal,0,2.0386083126068115,test/good/test_normal__test__good__4_83.bmp,test/good/4_83.bmp
calib_normal,0,1.6596534252166748,test/good/calib_normal__train__good__1_943.bmp,train/good/1_943.bmp
test_normal,0,1.7496938705444336,test/good/test_normal__test__good__2_652.bmp,test/good/2_652.bmp
test_normal,0,1.915043830871582,test/good/test_normal__test__good__2_832.bmp,test/good/2_832.bmp
test_normal,0,1.741370975971222,test/good/test_normal__test__good__1_873.bmp,test/good/1_873.bmp
test_normal,0,1.9100932478904724,test/good/test_normal__test__good__2_688.bmp,test/good/2_688.bmp
test_normal,0,1.7650056779384613,test/good/test_normal__test__good__1_766.bmp,test/good/1_766.bmp
test_normal,0,1.7193087935447693,test/good/test_normal__test__good__1_797.bmp,test/good/1_797.bmp
test_normal,0,1.6803495287895203,test/good/test_normal__test__good__1_876.bmp,test/good/1_876.bmp
test_normal,0,1.850649356842041,test/good/test_normal__test__good__1_632.bmp,test/good/1_632.bmp
test_normal,0,1.8365416526794434,test/good/test_normal__test__good__4_78.bmp,test/good/4_78.bmp
test_normal,0,1.6765529811382294,test/good/test_normal__test__good__1_805.bmp,test/good/1_805.bmp
test_normal,0,2.0913442969322205,test/good/test_normal__test__good__2_726.bmp,test/good/2_726.bmp
test_normal,0,1.6850956082344055,test/good/test_normal__test__good__1_762.bmp,test/good/1_762.bmp
test_normal,0,1.8025760650634766,test/good/test_normal__test__good__2_797.bmp,test/good/2_797.bmp
test_normal,0,1.981887698173523,test/good/test_normal__test__good__2_103.bmp,test/good/2_103.bmp
test_normal,0,1.6651340126991272,test/good/test_normal__test__good__1_823.bmp,test/good/1_823.bmp
test_normal,0,1.8686574697494507,test/good/test_normal__test__good__2_849.bmp,test/good/2_849.bmp
calib_normal,0,1.9313104748725891,test/good/calib_normal__train__good__2_839.bmp,train/good/2_839.bmp
test_normal,0,1.756454586982727,test/good/test_normal__test__good__1_627.bmp,test/good/1_627.bmp
test_normal,0,2.0769126415252686,test/good/test_normal__test__good__2_638.bmp,test/good/2_638.bmp
test_normal,0,2.03205007314682,test/good/test_normal__test__good__3_102.bmp,test/good/3_102.bmp
test_normal,0,1.6794224381446838,test/good/test_normal__test__good__1_818.bmp,test/good/1_818.bmp
test_normal,0,1.7970885932445526,test/good/test_normal__test__good__1_828.bmp,test/good/1_828.bmp
calib_normal,0,2.0474470257759094,test/good/calib_normal__train__good__1_85.bmp,train/good/1_85.bmp
test_normal,0,2.0339959859848022,test/good/test_normal__test__good__4_100.bmp,test/good/4_100.bmp
test_normal,0,1.8110374212265015,test/good/test_normal__test__good__1_746.bmp,test/good/1_746.bmp
test_normal,0,1.8902134001255035,test/good/test_normal__test__good__2_735.bmp,test/good/2_735.bmp
test_normal,0,1.933066189289093,test/good/test_normal__test__good__2_648.bmp,test/good/2_648.bmp
test_normal,0,1.864975094795227,test/good/test_normal__test__good__4_119.bmp,test/good/4_119.bmp
test_normal,0,1.8887786567211151,test/good/test_normal__test__good__1_900.bmp,test/good/1_900.bmp
test_normal,0,1.79308021068573,test/good/test_normal__test__good__1_682.bmp,test/good/1_682.bmp
test_normal,0,1.908828318119049,test/good/test_normal__test__good__4_75.bmp,test/good/4_75.bmp
test_anomaly,1,2.4139394760131836,test/defect/test_anomaly__test__defect__2_950.bmp,test/defect/2_950.bmp
test_anomaly,1,2.635948419570923,test/defect/test_anomaly__test__defect__4_79.bmp,test/defect/4_79.bmp
test_anomaly,1,2.057144820690155,test/defect/test_anomaly__test__defect__3_71.bmp,test/defect/3_71.bmp
test_anomaly,1,2.506150007247925,test/defect/test_anomaly__test__defect__4_45.bmp,test/defect/4_45.bmp
test_anomaly,1,2.348237931728363,test/defect/test_anomaly__test__defect__2_82.bmp,test/defect/2_82.bmp
test_anomaly,1,2.717277228832245,test/defect/test_anomaly__test__defect__2_629.bmp,test/defect/2_629.bmp
test_anomaly,1,2.2358506321907043,test/defect/test_anomaly__test__defect__3_98.bmp,test/defect/3_98.bmp
test_anomaly,1,1.9520334899425507,test/defect/test_anomaly__test__defect__1_90.bmp,test/defect/1_90.bmp
test_anomaly,1,1.7018657326698303,test/defect/test_anomaly__test__defect__1_63.bmp,test/defect/1_63.bmp
test_anomaly,1,1.8926870822906494,test/defect/test_anomaly__test__defect__3_95.bmp,test/defect/3_95.bmp
test_anomaly,1,2.3918424248695374,test/defect/test_anomaly__test__defect__3_132.bmp,test/defect/3_132.bmp
test_anomaly,1,2.621246039867401,test/defect/test_anomaly__test__defect__1_637.bmp,test/defect/1_637.bmp
test_anomaly,1,1.989344835281372,test/defect/test_anomaly__test__defect__2_83.bmp,test/defect/2_83.bmp
test_anomaly,1,2.286354660987854,test/defect/test_anomaly__test__defect__4_65.bmp,test/defect/4_65.bmp
test_anomaly,1,3.1676920652389526,test/defect/test_anomaly__test__defect__2_119.bmp,test/defect/2_119.bmp
test_anomaly,1,2.3318670988082886,test/defect/test_anomaly__test__defect__1_885.bmp,test/defect/1_885.bmp
test_anomaly,1,1.6516408324241638,test/defect/test_anomaly__test__defect__1_120.bmp,test/defect/1_120.bmp
test_anomaly,1,2.0918149948120117,test/defect/test_anomaly__test__defect__2_107.bmp,test/defect/2_107.bmp
test_anomaly,1,1.9984967708587646,test/defect/test_anomaly__test__defect__3_82.bmp,test/defect/3_82.bmp
test_anomaly,1,2.487188935279846,test/defect/test_anomaly__test__defect__1_84.bmp,test/defect/1_84.bmp
test_anomaly,1,3.014817476272583,test/defect/test_anomaly__test__defect__3_101.bmp,test/defect/3_101.bmp
test_anomaly,1,2.464431643486023,test/defect/test_anomaly__test__defect__1_950.bmp,test/defect/1_950.bmp
test_anomaly,1,2.0484474301338196,test/defect/test_anomaly__test__defect__3_62.bmp,test/defect/3_62.bmp
test_anomaly,1,2.5100266337394714,test/defect/test_anomaly__test__defect__4_128.bmp,test/defect/4_128.bmp
test_anomaly,1,2.6313726902008057,test/defect/test_anomaly__test__defect__2_637.bmp,test/defect/2_637.bmp
test_anomaly,1,2.792943000793457,test/defect/test_anomaly__test__defect__4_64.bmp,test/defect/4_64.bmp
test_anomaly,1,2.03523188829422,test/defect/test_anomaly__test__defect__1_121.bmp,test/defect/1_121.bmp
test_anomaly,1,2.0095789432525635,test/defect/test_anomaly__test__defect__2_90.bmp,test/defect/2_90.bmp
test_anomaly,1,2.231031119823456,test/defect/test_anomaly__test__defect__1_798.bmp,test/defect/1_798.bmp
test_anomaly,1,2.1305249333381653,test/defect/test_anomaly__test__defect__4_126.bmp,test/defect/4_126.bmp
test_anomaly,1,2.580718994140625,test/defect/test_anomaly__test__defect__1_97.bmp,test/defect/1_97.bmp
test_anomaly,1,2.6911003589630127,test/defect/test_anomaly__test__defect__4_127.bmp,test/defect/4_127.bmp
test_anomaly,1,2.7483399510383606,test/defect/test_anomaly__test__defect__4_91.bmp,test/defect/4_91.bmp
test_anomaly,1,2.6472084522247314,test/defect/test_anomaly__test__defect__1_60.bmp,test/defect/1_60.bmp
test_anomaly,1,3.3921115398406982,test/defect/test_anomaly__test__defect__3_52.bmp,test/defect/3_52.bmp
test_anomaly,1,1.9677245914936066,test/defect/test_anomaly__test__defect__2_117.bmp,test/defect/2_117.bmp
test_anomaly,1,2.301349103450775,test/defect/test_anomaly__test__defect__4_111.bmp,test/defect/4_111.bmp
test_anomaly,1,2.720219373703003,test/defect/test_anomaly__test__defect__2_795.bmp,test/defect/2_795.bmp
test_anomaly,1,3.071027159690857,test/defect/test_anomaly__test__defect__3_93.bmp,test/defect/3_93.bmp
test_anomaly,1,2.775048851966858,test/defect/test_anomaly__test__defect__3_107.bmp,test/defect/3_107.bmp
test_anomaly,1,2.665206789970398,test/defect/test_anomaly__test__defect__1_131.bmp,test/defect/1_131.bmp
test_anomaly,1,2.7992716431617737,test/defect/test_anomaly__test__defect__3_100.bmp,test/defect/3_100.bmp
test_anomaly,1,2.7405479550361633,test/defect/test_anomaly__test__defect__4_96.bmp,test/defect/4_96.bmp
test_anomaly,1,2.6016047596931458,test/defect/test_anomaly__test__defect__2_101.bmp,test/defect/2_101.bmp
test_anomaly,1,2.737792134284973,test/defect/test_anomaly__test__defect__2_691.bmp,test/defect/2_691.bmp
test_anomaly,1,2.5918250679969788,test/defect/test_anomaly__test__defect__1_930.bmp,test/defect/1_930.bmp
test_anomaly,1,2.5343732237815857,test/defect/test_anomaly__test__defect__2_81.bmp,test/defect/2_81.bmp
test_anomaly,1,2.790160655975342,test/defect/test_anomaly__test__defect__1_92.bmp,test/defect/1_92.bmp
test_anomaly,1,2.405817210674286,test/defect/test_anomaly__test__defect__1_822.bmp,test/defect/1_822.bmp
test_anomaly,1,2.6469165682792664,test/defect/test_anomaly__test__defect__1_126.bmp,test/defect/1_126.bmp
test_anomaly,1,2.9288995265960693,test/defect/test_anomaly__test__defect__2_949.bmp,test/defect/2_949.bmp
test_anomaly,1,2.1108673214912415,test/defect/test_anomaly__test__defect__1_874.bmp,test/defect/1_874.bmp
test_anomaly,1,2.449489176273346,test/defect/test_anomaly__test__defect__1_100.bmp,test/defect/1_100.bmp
test_anomaly,1,2.9439326524734497,test/defect/test_anomaly__test__defect__2_136.bmp,test/defect/2_136.bmp
test_anomaly,1,2.5442174673080444,test/defect/test_anomaly__test__defect__2_92.bmp,test/defect/2_92.bmp
test_anomaly,1,2.3205833435058594,test/defect/test_anomaly__test__defect__4_94.bmp,test/defect/4_94.bmp
test_anomaly,1,2.296368718147278,test/defect/test_anomaly__test__defect__2_126.bmp,test/defect/2_126.bmp
test_anomaly,1,2.683558225631714,test/defect/test_anomaly__test__defect__3_59.bmp,test/defect/3_59.bmp
test_anomaly,1,2.6897799968719482,test/defect/test_anomaly__test__defect__1_83.bmp,test/defect/1_83.bmp
test_anomaly,1,2.473243832588196,test/defect/test_anomaly__test__defect__2_105.bmp,test/defect/2_105.bmp
